"filename","textType","year","tokens","adverbials_raw","modals_raw","connectives_raw","argumentativeMarkers_raw","subjectiveNegative_raw","subjectivePositive_raw","subjectiveMarkers_raw","morphComplexity","synComplexity","overallComplexity","adverbials","modals","connectives","argumentativeMarkers","subjectiveNegative","subjectivePositive","subjectiveMarkers"
"opinion2014.18997562.txt","opinion",2014,4427,2,33,54,89,2,0,2,-0.959217671008671,0.942471911649986,-1.20849632368637,0.451773209848656,7.45425796250282,12.1978766659137,20.1039078382652,0.451773209848656,0,0.451773209848656
"opinion2014.18997712.txt","opinion",2014,6060,4,21,74,99,0,0,0,-0.95657716051967,0.935206055770609,-3.05365941536662,0.66006600660066,3.46534653465347,12.2112211221122,16.3366336633663,0,0,0
"opinion2014.19004348.txt","opinion",2014,4192,3,4,73,80,0,0,0,-0.956160741896649,0.934093632385394,-1.45309268285531,0.715648854961832,0.954198473282443,17.4141221374046,19.0839694656489,0,0,0
"opinion2014.19012073.txt","opinion",2014,5095,2,9,81,92,0,2,2,-0.95860929445358,0.941517837715829,-2.23326694784419,0.392541707556428,1.76643768400393,15.8979391560353,18.0569185475957,0,0.392541707556428,0.392541707556428
"opinion2014.19012903.txt","opinion",2014,5534,3,16,70,89,2,5,7,-0.957274398111648,0.938934505643634,-1.3808585430626,0.542103361040838,2.89121792555114,12.6490784242862,16.0823997108782,0.361402240693892,0.903505601734731,1.26490784242862
"opinion2014.19021604.txt","opinion",2014,4570,3,2,52,57,1,3,4,-0.956414575763383,0.93743832791397,-2.06074778758609,0.656455142231947,0.437636761487965,11.3785557986871,12.472647702407,0.218818380743982,0.656455142231947,0.87527352297593
"opinion2014.19028879.txt","opinion",2014,5044,4,19,59,82,1,4,5,-0.955352751020075,0.935771408086741,-1.56762837632172,0.793021411578113,3.76685170499603,11.6970658207772,16.2569389373513,0.198255352894528,0.793021411578113,0.991276764472641
"opinion2014.19046007.txt","opinion",2014,4418,4,11,52,67,2,3,5,-0.956200590487057,0.936991122039034,0.432590297325565,0.905387052965143,2.48981439565414,11.7700316885469,15.1652331371661,0.452693526482571,0.679040289723857,1.13173381620643
"opinion2014.19046078.txt","opinion",2014,4386,3,10,39,52,0,1,1,-0.956043254209021,0.936590607346439,0.331155768301387,0.683994528043776,2.27998176014592,8.89192886456908,11.8559051527588,0,0.227998176014592,0.227998176014592
"opinion2014.19047636.txt","opinion",2014,5957,3,10,83,96,2,9,11,-0.956656771308497,0.939446117032748,-1.74256184153509,0.503609199261373,1.67869733087124,13.9331878462313,16.1154943763639,0.335739466174249,1.51082759778412,1.84656706395837
